timestamp,vin,vehicle_speed_kmh,engine_rpm,gear_position,throttle_position_pct,engine_load_pct,engine_coolant_temp_c,intake_air_temp_c,mass_air_flow_gs,odometer_km,accel_x_g,accel_y_g,accel_z_g,yaw_rate_rads,steering_angle_deg,brake_pressure_bar,hv_battery_soc_pct,hv_battery_current_a,hv_battery_voltage_v,hv_battery_cell_max_v,hv_battery_cell_min_v,motor_temp_c,inverter_temp_c,regenerative_braking_active,radar_obj_count,lidar_point_cloud_hash,camera_lane_confidence,ultrasonic_dist_front_m,blind_spot_warning_left,autopilot_engaged,ambient_temp_c,rain_sensor_val,tire_pressure_fl_psi,tire_pressure_fr_psi,latitude,longitude,dtc_code,malfunction_indicator_lamp
2025-12-09 14:19:44.364098,1HGCM82633A511409,28.64,2834,2,40.5,40.1,90.3,34.0,42.51,45000.008,0.584,-0.028,0.964,0.0095,-1.9,0,66.57,-28.3,397.2,4.2,4.1,72.2,63.2,0,1,05b0238b,0.84,36.37,0,0,22.5,0,36.5,36.5,39.057254,-122.4194,None,0
2025-12-09 14:19:44.464098,1HGCM82633A511409,29.6,2920,2,41.7,39.2,90.3,34.0,43.81,45000.008,0.579,0.015,1.075,0.0084,0.2,0,66.56,-29.2,397.1,4.2,4.1,72.2,63.2,0,2,0c5fcce0,0.89,18.43,0,0,22.5,0,36.5,36.5,39.05755,-122.4194,None,0
2025-12-09 14:19:44.564098,1HGCM82633A511409,31.11,3128,2,44.7,35.8,90.3,34.0,46.93,45000.009,0.638,-0.033,1.028,-0.0133,-1.2,0,66.55,-31.3,396.9,4.2,4.1,72.2,63.2,0,4,eaea00d0,0.92,2.14,1,0,22.5,0,36.5,36.5,39.057861,-122.4194,None,0
2025-12-09 14:19:44.664098,1HGCM82633A511409,29.28,2897,2,41.4,35.2,90.3,34.0,43.47,45000.008,0.558,0.035,1.024,0.003,-0.9,0,66.55,-29.0,397.1,4.2,4.1,72.2,63.2,0,0,faf52c90,0.94,8.24,0,0,22.5,0,36.5,36.5,39.058154,-122.4194,None,0
2025-12-09 14:19:44.764098,1HGCM82633A511409,30.88,3108,2,44.4,39.4,90.3,34.0,46.63,45000.009,0.649,0.044,0.947,0.0119,2.5,0,66.54,-31.1,396.9,4.2,4.1,72.2,63.2,0,0,5f3a5c76,0.93,15.55,0,0,22.5,0,36.5,36.5,39.058462,-122.4194,None,0
2025-12-09 14:19:44.864098,1HGCM82633A511409,28.36,2800,2,40.0,35.0,90.3,34.0,42.01,45000.008,0.595,-0.051,0.987,-0.01,4.7,0,66.53,-28.0,397.2,4.2,4.1,72.2,63.2,0,3,b07ad9e5,0.97,18.4,0,0,22.5,0,36.5,36.5,39.058746,-122.4194,None,0
2025-12-09 14:19:44.964098,1HGCM82633A511409,29.7,3011,2,43.0,38.1,90.3,34.0,45.18,45000.008,0.58,-0.045,1.006,0.0019,-0.5,0,66.53,-30.1,397.0,4.2,4.1,72.2,63.2,0,0,7a6c9496,0.87,29.06,0,0,22.5,0,36.5,36.5,39.059043,-122.4194,None,0
2025-12-09 14:19:45.064098,1HGCM82633A511409,31.12,3098,2,44.3,37.5,90.3,34.0,46.48,45000.009,0.645,0.124,1.148,0.0088,-2.6,0,66.52,-31.0,396.9,4.2,4.1,72.2,63.2,0,3,4b5ec656,0.89,19.41,0,0,22.5,0,36.5,36.5,39.059354,-122.4194,None,0
2025-12-09 14:19:45.164098,1HGCM82633A511409,29.09,2913,2,41.6,35.4,90.3,34.0,43.7,45000.008,0.593,0.096,0.955,0.0061,-4.0,0,66.51,-29.1,397.1,4.2,4.1,72.2,63.2,0,0,106fe651,0.88,49.52,0,0,22.5,0,36.5,36.5,39.059645,-122.4194,None,0
2025-12-09 14:19:45.264098,1HGCM82633A511409,30.43,3041,2,43.4,39.1,90.3,34.0,45.62,45000.008,0.634,0.006,0.934,-0.001,-0.1,0,66.51,-30.4,397.0,4.2,4.1,72.2,63.2,0,4,569cc229,0.9,8.98,0,0,22.5,0,36.5,36.5,39.059949,-122.4194,None,0
2025-12-09 14:19:45.364098,1HGCM82633A511409,28.5,2896,2,41.4,38.3,90.3,34.0,43.44,45000.008,0.568,0.014,0.96,-0.0193,-0.0,0,66.5,-29.0,397.1,4.2,4.1,72.2,63.2,0,4,7b31108e,0.92,7.05,0,0,22.5,0,36.5,36.5,39.060234,-122.4194,None,0
2025-12-09 14:19:45.464098,1HGCM82633A511409,29.12,2933,2,41.9,37.4,90.3,34.0,44.01,45000.008,0.602,-0.032,1.044,0.001,-0.4,0,66.49,-29.3,397.1,4.2,4.1,72.2,63.2,0,2,374095bc,0.82,28.96,0,0,22.5,0,36.5,36.5,39.060526,-122.4194,None,0
2025-12-09 14:19:45.564098,1HGCM82633A511409,29.63,2988,2,42.7,37.9,90.3,34.0,44.82,45000.008,0.554,0.051,1.008,-0.0021,-0.5,0,66.48,-29.9,397.0,4.2,4.1,72.2,63.2,0,0,c93ba10f,0.91,14.6,0,0,22.5,0,36.5,36.5,39.060822,-122.4194,None,0
2025-12-09 14:19:45.664098,1HGCM82633A511409,31.3,3137,2,44.8,41.3,90.3,34.0,47.07,45000.009,0.662,-0.047,0.999,0.0032,-1.7,0,66.48,-31.4,396.9,4.2,4.1,72.2,63.2,0,2,46f4a193,0.86,35.48,0,0,22.5,0,36.5,36.5,39.061135,-122.4194,None,0
2025-12-09 14:19:45.764098,1HGCM82633A511409,28.95,2912,2,41.6,42.0,90.3,34.0,43.68,45000.008,0.573,0.093,1.014,-0.0046,0.7,0,66.47,-29.1,397.1,4.2,4.1,72.2,63.2,0,2,a7c0c6be,0.96,47.5,0,0,22.5,0,36.5,36.5,39.061424,-122.4194,None,0
2025-12-09 14:19:45.864098,1HGCM82633A511409,29.68,2964,2,42.3,40.0,90.3,34.0,44.46,45000.008,0.623,0.026,0.988,-0.0176,3.0,0,66.46,-29.6,397.0,4.2,4.1,72.2,63.2,0,1,097bf442,0.97,41.77,0,0,22.5,0,36.5,36.5,39.061721,-122.4194,None,0
2025-12-09 14:19:45.964098,1HGCM82633A511409,30.71,3061,2,43.7,37.7,90.3,34.0,45.92,45000.009,0.621,0.022,1.051,0.0019,0.3,0,66.46,-30.6,396.9,4.2,4.1,72.2,63.2,0,3,a301b32f,0.84,13.47,0,0,22.5,0,36.5,36.5,39.062028,-122.4194,None,0
2025-12-09 14:19:46.064098,1HGCM82633A511409,28.7,2915,2,41.6,38.6,90.3,34.0,43.73,45000.008,0.578,0.004,1.033,0.007,-2.4,0,66.45,-29.2,397.1,4.2,4.1,72.2,63.2,0,5,29fd554e,0.88,38.85,0,0,22.5,0,36.5,36.5,39.062315,-122.4194,None,0
2025-12-09 14:19:46.164098,1HGCM82633A511409,29.22,2924,2,41.8,39.3,90.3,34.0,43.87,45000.008,0.638,-0.017,1.06,0.0097,3.6,0,66.44,-29.2,397.1,4.2,4.1,72.2,63.2,0,5,4fab1390,0.98,44.71,0,0,22.5,0,36.5,36.5,39.062607,-122.4194,None,0
2025-12-09 14:19:46.264098,1HGCM82633A511409,31.0,3120,2,44.6,40.0,90.3,34.0,46.81,45000.009,0.632,-0.047,1.028,-0.0112,-0.3,0,66.44,-31.2,396.9,4.2,4.1,72.2,63.2,0,0,65b6e4e1,0.95,41.49,0,0,22.5,0,36.5,36.5,39.062917,-122.4194,None,0
2025-12-09 14:19:46.364098,1HGCM82633A511409,28.16,2844,2,40.6,36.0,90.3,34.0,42.66,45000.008,0.579,0.058,1.018,-0.0057,0.6,0,66.43,-28.4,397.2,4.2,4.1,72.2,63.2,0,3,4c396f98,0.99,2.79,0,0,22.5,0,36.5,36.5,39.063199,-122.4194,None,0
2025-12-09 14:19:46.464098,1HGCM82633A511409,29.42,2970,2,42.4,34.6,90.3,34.0,44.55,45000.008,0.603,0.064,1.031,-0.0061,0.0,0,66.42,-29.7,397.0,4.2,4.1,72.2,63.2,0,3,c0daed9f,0.83,34.94,1,0,22.5,0,36.5,36.5,39.063493,-122.4194,None,0
2025-12-09 14:19:46.564098,1HGCM82633A511409,30.81,3053,2,43.6,40.8,90.3,34.0,45.8,45000.009,0.608,0.043,0.944,-0.0095,2.2,0,66.41,-30.5,396.9,4.2,4.1,72.2,63.2,0,3,ee407a46,0.82,23.7,1,0,22.5,0,36.5,36.5,39.063801,-122.4194,None,0
2025-12-09 14:19:46.664098,1HGCM82633A511409,28.44,2891,2,41.3,33.1,90.3,34.0,43.38,45000.008,0.608,0.135,0.987,0.004,-0.4,0,66.41,-28.9,397.1,4.2,4.1,72.2,63.2,0,3,5fca81eb,0.98,11.16,1,0,22.5,0,36.5,36.5,39.064086,-122.4194,None,0
2025-12-09 14:19:46.764098,1HGCM82633A511409,29.46,2914,2,41.6,38.7,90.3,34.0,43.72,45000.008,0.595,0.003,0.99,-0.0016,-1.4,0,66.4,-29.1,397.1,4.2,4.1,72.2,63.2,0,3,52c2d46f,0.81,11.98,1,0,22.5,0,36.5,36.5,39.06438,-122.4194,None,0
2025-12-09 14:19:46.864098,1HGCM82633A511409,30.84,3110,2,44.4,45.1,90.3,34.0,46.65,45000.009,0.631,-0.027,1.033,-0.0181,0.7,0,66.39,-31.1,396.9,4.2,4.1,72.2,63.2,0,0,2f976770,0.96,12.66,1,0,22.5,0,36.5,36.5,39.064689,-122.4194,None,0
2025-12-09 14:19:46.964098,1HGCM82633A511409,27.88,2798,2,40.0,39.1,90.3,34.0,41.98,45000.008,0.595,0.015,1.122,0.0062,1.3,0,66.39,-28.0,397.2,4.2,4.1,72.2,63.2,0,5,bbc2558d,0.82,27.16,0,0,22.5,0,36.5,36.5,39.064968,-122.4194,None,0
2025-12-09 14:19:47.064098,1HGCM82633A511409,28.97,2942,2,42.0,39.1,90.3,34.0,44.14,45000.008,0.631,0.101,0.99,-0.0253,0.3,0,66.38,-29.4,397.1,4.2,4.1,72.2,63.2,0,0,90e981d1,0.91,4.93,0,0,22.5,0,36.5,36.5,39.065257,-122.4194,None,0
2025-12-09 14:19:47.164098,1HGCM82633A511409,29.68,2995,2,42.8,35.4,90.3,34.0,44.94,45000.008,0.604,-0.043,0.977,0.011,1.9,0,66.37,-30.0,397.0,4.2,4.1,72.2,63.2,0,5,e305c68f,0.89,44.59,1,0,22.5,0,36.5,36.5,39.065554,-122.4194,None,0
2025-12-09 14:19:47.264098,1HGCM82633A511409,30.91,3092,2,44.2,35.6,90.3,34.0,46.38,45000.009,0.658,0.011,0.975,-0.0095,0.8,0,66.37,-30.9,396.9,4.2,4.1,72.2,63.2,0,3,e5198dd1,0.96,25.54,0,0,22.5,0,36.5,36.5,39.065863,-122.4194,None,0
2025-12-09 14:19:47.364098,1HGCM82633A511409,30.35,3001,2,42.9,39.5,90.3,34.0,45.02,45000.008,0.613,0.026,1.031,-0.0085,2.9,0,66.36,-30.0,397.0,4.2,4.1,72.2,63.2,0,0,6d9190f7,0.84,5.71,0,0,22.5,0,36.5,36.5,39.066167,-122.4194,None,0
2025-12-09 14:19:47.464098,1HGCM82633A511409,28.79,2850,2,40.7,40.6,90.3,34.0,42.76,45000.008,0.6,0.048,1.075,0.0074,1.0,0,66.35,-28.5,397.1,4.2,4.1,72.2,63.2,0,4,019942fa,0.88,9.53,0,0,22.5,0,36.5,36.5,39.066455,-122.4194,None,0
2025-12-09 14:19:47.564098,1HGCM82633A511409,29.36,2943,2,42.1,38.2,90.3,34.0,44.16,45000.008,0.573,0.013,1.035,-0.0161,3.7,0,66.35,-29.4,397.1,4.2,4.1,72.2,63.2,0,3,f86de695,0.89,8.06,0,0,22.5,0,36.5,36.5,39.066748,-122.4194,None,0
2025-12-09 14:19:47.664098,1HGCM82633A511409,30.45,3041,2,43.5,40.1,90.3,34.0,45.62,45000.008,0.611,0.006,1.021,-0.0045,2.0,0,66.34,-30.4,397.0,4.2,4.1,72.2,63.2,0,3,8bc6646b,0.99,17.62,0,0,22.5,0,36.5,36.5,39.067053,-122.4194,None,0
2025-12-09 14:19:47.764098,1HGCM82633A511409,29.62,2985,2,42.7,44.0,90.3,34.0,44.79,45000.008,0.606,-0.022,0.968,-0.0139,-2.6,0,66.33,-29.9,397.0,4.2,4.1,72.2,63.2,0,3,13036de7,0.87,31.32,0,0,22.5,0,36.5,36.5,39.067349,-122.4194,None,0
2025-12-09 14:19:47.864098,1HGCM82633A511409,30.29,3067,2,43.8,42.9,90.3,34.0,46.02,45000.008,0.649,-0.016,1.063,-0.0249,2.1,0,66.32,-30.7,396.9,4.2,4.1,72.2,63.2,0,1,3343ae87,0.94,47.41,0,0,22.5,0,36.5,36.5,39.067652,-122.4194,None,0
2025-12-09 14:19:47.964098,1HGCM82633A511409,28.46,2885,2,41.2,37.8,90.3,34.0,43.28,45000.008,0.579,0.012,0.998,0.008,-1.6,0,66.32,-28.9,397.1,4.2,4.1,72.2,63.2,0,0,5a5ee0bd,0.83,10.8,1,0,22.5,0,36.5,36.5,39.067936,-122.4194,None,0
2025-12-09 14:19:48.064098,1HGCM82633A511409,29.16,2882,2,41.2,42.1,90.3,34.0,43.23,45000.008,0.609,-0.101,0.993,-0.0108,-2.5,0,66.31,-28.8,397.1,4.2,4.1,72.2,63.2,0,5,260640b2,0.96,25.96,1,0,22.5,0,36.5,36.5,39.068228,-122.4194,None,0
2025-12-09 14:19:48.164098,1HGCM82633A511409,30.06,3001,2,42.9,38.8,90.3,34.0,45.02,45000.008,0.645,-0.04,1.024,0.0048,-0.1,0,66.3,-30.0,397.0,4.2,4.1,72.2,63.2,0,4,248e26b9,0.87,44.29,0,0,22.5,0,36.5,36.5,39.068528,-122.4194,None,0
2025-12-09 14:19:48.264098,1HGCM82633A511409,28.85,2905,2,41.5,38.4,90.3,34.0,43.58,45000.008,0.564,-0.053,1.011,-0.0048,0.6,0,66.3,-29.1,397.1,4.2,4.1,72.2,63.2,0,3,e1d6ac32,0.81,17.15,0,0,22.5,0,36.5,36.5,39.068817,-122.4194,None,0
2025-12-09 14:19:48.364098,1HGCM82633A511409,29.93,2956,2,42.2,36.2,90.3,34.0,44.35,45000.008,0.606,0.008,1.05,-0.0052,-0.3,0,66.29,-29.6,397.0,4.2,4.1,72.2,63.2,0,3,62333b76,0.84,12.76,1,0,22.5,0,36.5,36.5,39.069116,-122.4194,None,0
2025-12-09 14:19:48.464098,1HGCM82633A511409,31.54,3201,2,45.7,41.9,90.3,34.0,48.02,45000.009,0.675,0.049,1.036,0.0034,1.0,0,66.28,-32.0,396.8,4.2,4.1,72.2,63.2,0,4,07852efa,0.86,5.34,0,0,22.5,0,36.5,36.5,39.069432,-122.4194,None,0
2025-12-09 14:19:48.564098,1HGCM82633A511409,30.45,3013,2,43.0,38.0,90.3,34.0,45.2,45000.008,0.623,-0.012,0.988,0.003,0.9,0,66.28,-30.1,397.0,4.2,4.1,72.2,63.2,0,5,84e40f09,0.82,36.12,1,0,22.5,0,36.5,36.5,39.069736,-122.4194,None,0
2025-12-09 14:19:48.664098,1HGCM82633A511409,29.08,2877,2,41.1,34.6,90.3,34.0,43.16,45000.008,0.575,-0.01,1.019,0.01,-1.8,0,66.27,-28.8,397.1,4.2,4.1,72.2,63.2,0,4,6f514d89,0.85,47.06,1,0,22.5,0,36.5,36.5,39.070027,-122.4194,None,0
2025-12-09 14:19:48.764098,1HGCM82633A511409,29.77,3002,2,42.9,34.8,90.3,34.0,45.03,45000.008,0.602,-0.096,1.042,0.0041,0.4,0,66.26,-30.0,397.0,4.2,4.1,72.2,63.2,0,3,fc3153d5,0.91,27.55,0,0,22.5,0,36.5,36.5,39.070325,-122.4194,None,0
2025-12-09 14:19:48.864098,1HGCM82633A511409,30.8,3078,2,44.0,39.2,90.3,34.0,46.17,45000.009,0.623,-0.026,1.075,0.0031,2.2,0,66.26,-30.8,396.9,4.2,4.1,72.2,63.2,0,4,6840d483,0.93,21.76,0,0,22.5,0,36.5,36.5,39.070633,-122.4194,None,0
2025-12-09 14:19:48.964098,1HGCM82633A511409,28.94,2921,2,41.7,36.6,90.3,34.0,43.82,45000.008,0.613,-0.035,1.04,0.008,0.6,0,66.25,-29.2,397.1,4.2,4.1,72.2,63.2,0,5,225d0100,0.94,26.38,0,0,22.5,0,36.5,36.5,39.070922,-122.4194,None,0
2025-12-09 14:19:49.064098,1HGCM82633A511409,29.59,2954,2,42.2,43.3,90.3,34.0,44.32,45000.008,0.586,-0.025,1.013,-0.0009,-2.8,0,66.24,-29.5,397.0,4.2,4.1,72.2,63.2,0,0,a8a1b6dd,0.88,30.09,0,0,22.5,0,36.5,36.5,39.071218,-122.4194,None,0
2025-12-09 14:19:49.164098,1HGCM82633A511409,31.33,3088,2,44.1,37.7,90.3,34.0,46.33,45000.009,0.658,-0.013,0.995,0.0041,1.1,0,66.23,-30.9,396.9,4.2,4.1,72.2,63.2,0,5,5b43b830,0.94,26.97,0,0,22.5,0,36.5,36.5,39.071531,-122.4194,None,0
2025-12-09 14:19:49.264098,1HGCM82633A511409,28.33,2845,2,40.7,38.3,90.3,34.0,42.69,45000.008,0.589,0.009,1.035,0.0038,-0.4,0,66.23,-28.5,397.2,4.2,4.1,72.2,63.2,0,1,57370365,0.93,44.91,0,0,22.5,0,36.5,36.5,39.071814,-122.4194,None,0
2025-12-09 14:19:49.364098,1HGCM82633A511409,29.18,2898,2,41.4,40.2,90.3,34.0,43.48,45000.008,0.618,-0.027,0.999,-0.0034,0.4,0,66.22,-29.0,397.1,4.2,4.1,72.2,63.2,0,4,49a2a5a6,0.94,20.85,0,0,22.5,0,36.5,36.5,39.072106,-122.4194,None,0
2025-12-09 14:19:49.464098,1HGCM82633A511409,30.47,3088,2,44.1,43.5,90.3,34.0,46.33,45000.008,0.628,-0.065,0.892,0.0166,-0.9,0,66.21,-30.9,396.9,4.2,4.1,72.2,63.2,0,2,c498836f,0.9,18.97,0,0,22.5,0,36.5,36.5,39.072411,-122.4194,None,0
2025-12-09 14:19:49.564098,1HGCM82633A511409,27.92,2793,2,39.9,38.0,90.3,34.0,41.91,45000.008,0.588,-0.071,1.047,0.0002,1.2,0,66.21,-27.9,397.2,4.2,4.1,72.2,63.2,0,5,fc6fb7b8,0.92,43.46,1,0,22.5,0,36.5,36.5,39.07269,-122.4194,None,0
2025-12-09 14:19:49.664098,1HGCM82633A511409,28.79,2922,2,41.8,34.3,90.3,34.0,43.84,45000.008,0.572,-0.054,0.998,-0.0053,2.3,0,66.2,-29.2,397.1,4.2,4.1,72.2,63.2,0,1,ffd5ebd6,0.87,33.51,0,0,22.5,0,36.5,36.5,39.072978,-122.4194,None,0
2025-12-09 14:19:49.764098,1HGCM82633A511409,29.53,2994,2,42.8,37.1,90.3,34.0,44.91,45000.008,0.593,-0.031,0.991,0.0105,-4.4,0,66.19,-29.9,397.0,4.2,4.1,72.2,63.2,0,0,abbd2399,0.81,16.21,0,0,22.5,0,36.5,36.5,39.073273,-122.4194,None,0
2025-12-09 14:19:49.864098,1HGCM82633A511409,31.45,3119,2,44.6,37.7,90.3,34.0,46.79,45000.009,0.63,0.04,0.971,0.0198,-0.2,0,66.19,-31.2,396.9,4.2,4.1,72.2,63.2,0,1,136e87a5,0.84,18.15,1,0,22.5,0,36.5,36.5,39.073588,-122.4194,None,0
2025-12-09 14:19:49.964098,1HGCM82633A511409,29.71,2990,2,42.7,38.3,90.3,34.0,44.86,45000.008,0.603,0.027,0.997,-0.0046,-0.7,0,66.18,-29.9,397.0,4.2,4.1,72.2,63.2,0,4,509b25fe,0.95,43.36,0,0,22.5,0,36.5,36.5,39.073885,-122.4194,None,0
2025-12-09 14:19:50.064098,1HGCM82633A511409,30.98,3048,2,43.5,44.2,90.3,34.0,45.72,45000.009,0.609,-0.027,0.922,-0.0218,2.6,0,66.17,-30.5,397.0,4.2,4.1,72.2,63.2,0,3,f27822a8,0.81,19.67,1,0,22.5,0,36.5,36.5,39.074194,-122.4194,None,0
2025-12-09 14:19:50.164098,1HGCM82633A511409,29.62,2932,2,41.9,33.7,90.3,34.0,43.99,45000.008,0.584,-0.03,1.016,-0.0073,1.4,0,66.17,-29.3,397.1,4.2,4.1,72.2,63.2,0,4,6f76b304,0.84,39.76,0,0,22.5,0,36.5,36.5,39.074491,-122.4194,None,0
2025-12-09 14:19:50.264098,1HGCM82633A511409,31.17,3129,2,44.7,38.6,90.3,34.0,46.94,45000.009,0.637,0.007,1.102,-0.005,2.0,0,66.16,-31.3,396.9,4.2,4.1,72.2,63.2,0,3,9fc715bc,0.8,35.43,0,0,22.5,0,36.5,36.5,39.074802,-122.4194,None,0
2025-12-09 14:19:50.364098,1HGCM82633A511409,29.87,3020,2,43.2,40.2,90.3,34.0,45.31,45000.008,0.606,-0.057,0.984,-0.0089,-2.4,0,66.15,-30.2,397.0,4.2,4.1,72.2,63.2,0,2,6ba67dc1,0.92,3.53,0,0,22.5,0,36.5,36.5,39.075101,-122.4194,None,0
2025-12-09 14:19:50.464098,1HGCM82633A511409,31.28,3142,2,44.9,38.6,90.3,34.0,47.14,45000.009,0.671,-0.035,1.005,-0.0034,-0.7,0,66.14,-31.4,396.9,4.2,4.1,72.2,63.2,0,0,176b3dee,0.81,3.47,0,0,22.5,0,36.5,36.5,39.075414,-122.4194,None,0
2025-12-09 14:19:50.564098,1HGCM82633A511409,30.34,3015,2,43.1,41.3,90.3,34.0,45.23,45000.008,0.635,-0.054,0.958,-0.0,4.6,0,66.14,-30.2,397.0,4.2,4.1,72.2,63.2,0,2,5036e938,0.8,48.14,0,0,22.5,0,36.5,36.5,39.075717,-122.4194,None,0
2025-12-09 14:19:50.664098,1HGCM82633A511409,29.25,2925,2,41.8,35.8,90.3,34.0,43.88,45000.008,0.618,-0.082,1.013,0.0032,-0.5,0,66.13,-29.3,397.1,4.2,4.1,72.2,63.2,0,5,b175e120,0.99,32.09,1,0,22.5,0,36.5,36.5,39.07601,-122.4194,None,0
2025-12-09 14:19:50.764098,1HGCM82633A511409,31.18,3127,2,44.7,44.2,90.3,34.0,46.91,45000.009,0.608,-0.055,0.975,-0.0106,2.2,0,66.12,-31.3,396.9,4.2,4.1,72.2,63.2,0,4,d14d78f8,0.93,22.7,0,0,22.5,0,36.5,36.5,39.076322,-122.4194,None,0
2025-12-09 14:19:50.864098,1HGCM82633A511409,30.66,3108,2,44.4,44.7,90.3,34.0,46.62,45000.009,0.616,0.053,1.083,0.0027,-1.3,0,66.12,-31.1,396.9,4.2,4.1,72.2,63.2,0,1,42c24cb6,0.81,30.78,1,0,22.5,0,36.5,36.5,39.076628,-122.4194,None,0
2025-12-09 14:19:50.964098,1HGCM82633A511409,29.85,3010,2,43.0,37.3,90.3,34.0,45.16,45000.008,0.607,-0.031,0.9,0.0013,2.4,0,66.11,-30.1,397.0,4.2,4.1,72.2,63.2,0,1,75e806ba,0.98,5.64,1,0,22.5,0,36.5,36.5,39.076927,-122.4194,None,0
2025-12-09 14:19:51.064098,1HGCM82633A511409,31.37,3174,2,45.3,44.3,90.3,34.0,47.62,45000.009,0.654,-0.089,0.914,-0.0006,2.3,0,66.1,-31.7,396.8,4.2,4.1,72.2,63.2,0,4,f45ffd9a,0.83,14.45,0,0,22.5,0,36.5,36.5,39.07724,-122.4194,None,0
2025-12-09 14:19:51.164098,1HGCM82633A511409,29.86,2952,2,42.2,42.0,90.3,34.0,44.29,45000.008,0.604,0.075,0.916,-0.0038,1.0,0,66.09,-29.5,397.0,4.2,4.1,72.2,63.2,0,0,dec85437,0.87,37.04,1,0,22.5,0,36.5,36.5,39.077539,-122.4194,None,0
2025-12-09 14:19:51.264098,1HGCM82633A511409,31.26,3157,2,45.1,37.6,90.3,34.0,47.36,45000.009,0.648,-0.01,0.928,0.0112,2.9,0,66.09,-31.6,396.8,4.2,4.1,72.2,63.2,0,4,8a8b3154,0.93,14.43,0,0,22.5,0,36.5,36.5,39.077852,-122.4194,None,0
2025-12-09 14:19:51.364098,1HGCM82633A511409,28.76,2924,2,41.8,33.7,90.3,34.0,43.87,45000.008,0.59,0.041,1.008,0.0119,2.4,0,66.08,-29.2,397.1,4.2,4.1,72.2,63.2,0,1,f04c8bfc,0.87,7.34,0,0,22.5,0,36.5,36.5,39.078139,-122.4194,None,0
2025-12-09 14:19:51.464098,1HGCM82633A511409,29.41,2953,2,42.2,36.0,90.3,34.0,44.31,45000.008,0.609,0.011,1.038,0.0186,-5.5,0,66.07,-29.5,397.0,4.2,4.1,72.2,63.2,0,0,0a186430,0.99,28.09,0,0,22.5,0,36.5,36.5,39.078433,-122.4194,None,0
2025-12-09 14:19:51.564098,1HGCM82633A511409,30.77,3045,2,43.5,40.4,90.3,34.0,45.68,45000.009,0.617,0.014,0.952,0.0,0.3,0,66.07,-30.5,397.0,4.2,4.1,72.2,63.2,0,0,21c09e5f,0.91,16.17,0,0,22.5,0,36.5,36.5,39.078741,-122.4194,None,0
2025-12-09 14:19:51.664098,1HGCM82633A511409,29.49,2995,2,42.8,42.7,90.3,34.0,44.93,45000.008,0.622,0.057,0.992,-0.0063,-1.6,0,66.06,-30.0,397.0,4.2,4.1,72.2,63.2,0,4,554565dc,0.89,37.72,0,0,22.5,0,36.5,36.5,39.079036,-122.4194,None,0
2025-12-09 14:19:51.764098,1HGCM82633A511409,31.38,3160,2,45.2,42.5,90.3,34.0,47.41,45000.009,0.646,-0.072,1.037,-0.0078,-0.3,0,66.05,-31.6,396.8,4.2,4.1,72.2,63.2,0,3,444e4e9f,0.91,14.2,0,0,22.5,0,36.5,36.5,39.07935,-122.4194,None,0
2025-12-09 14:19:51.864098,1HGCM82633A511409,30.27,3064,2,43.8,41.2,90.3,34.0,45.96,45000.008,0.604,-0.054,0.912,0.0045,-2.0,0,66.04,-30.6,396.9,4.2,4.1,72.2,63.2,0,2,a726f224,0.88,19.87,0,0,22.5,0,36.5,36.5,39.079652,-122.4194,None,0
2025-12-09 14:19:51.964098,1HGCM82633A511409,27.47,2787,2,39.8,37.3,90.3,34.0,41.82,45000.008,0.564,0.005,1.06,-0.0172,-2.1,0,66.04,-27.9,397.2,4.2,4.1,72.2,63.2,0,1,b09caee5,0.84,12.67,1,0,22.5,0,36.5,36.5,39.079927,-122.4194,None,0
2025-12-09 14:19:52.064098,1HGCM82633A511409,28.46,2835,2,40.5,39.5,90.3,34.0,42.53,45000.008,0.57,0.007,1.049,-0.0095,-2.0,0,66.03,-28.4,397.2,4.2,4.1,72.2,63.2,0,3,104e762c,0.99,16.39,0,0,22.5,0,36.5,36.5,39.080212,-122.4194,None,0
2025-12-09 14:19:52.164098,1HGCM82633A511409,29.26,2936,2,42.0,40.8,90.3,34.0,44.05,45000.008,0.604,-0.013,1.01,-0.0239,-0.1,0,66.02,-29.4,397.1,4.2,4.1,72.2,63.2,0,1,674a563d,0.95,40.99,0,0,22.5,0,36.5,36.5,39.080504,-122.4194,None,0
2025-12-09 14:19:52.264098,1HGCM82633A511409,29.92,2984,2,42.6,36.4,90.3,34.0,44.76,45000.008,0.613,-0.021,1.111,0.0181,-2.3,0,66.02,-29.8,397.0,4.2,4.1,72.2,63.2,0,2,af2967e0,0.92,14.94,1,0,22.5,0,36.5,36.5,39.080804,-122.4194,None,0
2025-12-09 14:19:52.364098,1HGCM82633A511409,31.32,3164,2,45.2,43.4,90.3,34.0,47.47,45000.009,0.642,0.042,1.021,-0.0039,3.2,0,66.01,-31.6,396.8,4.2,4.1,72.2,63.2,0,2,c8d8123c,0.97,29.39,0,0,22.5,0,36.5,36.5,39.081117,-122.4194,None,0
2025-12-09 14:19:52.464098,1HGCM82633A511409,30.48,3038,2,43.4,36.4,90.3,34.0,45.58,45000.008,0.619,0.008,1.079,-0.0045,2.0,0,66.0,-30.4,397.0,4.2,4.1,72.2,63.2,0,1,1b1c1518,0.87,45.38,0,0,22.5,0,36.5,36.5,39.081422,-122.4194,None,0
